sessionIndex,rep,H.period+t+i,UD.period.t+t.i+t.i,H.t+i+e,UD.t.i+i.e+i.e,H.i+e+five,UD.i.e+e.five+e.five,H.e+five+Shift.r,UD.e.five+five.Shift.r+five.Shift.r,H.five+Shift.r+o,UD.five.Shift.r+Shift.r.o+Shift.r.o,H.Shift.r+o+a,UD.Shift.r.o+o.a+o.a,H.o+a+n,UD.o.a+a.n+a.n,H.a+n+l,UD.a.n+n.l+n.l,H.n+l+Return
3,27,0.2387,0.156,0.2213,0.4709,0.2514,0.6968000000000001,0.2628,0.6889000000000001,0.2667,0.3744,0.282,0.08299999999999999,0.2754,0.179,0.2868,0.27859999999999996,0.2548
3,28,0.2538,0.1866,0.2451,0.5371,0.2627,0.7337,0.2859,0.7081999999999999,0.2801,0.40800000000000003,0.2823,0.10790000000000001,0.2614,0.2701,0.2888,0.3366,0.2631
3,29,0.2329,0.11530000000000001,0.2395,0.6689999999999999,0.2466,0.8662,0.2854,0.9174,0.2828,0.42400000000000004,0.3211,0.12040000000000001,0.2933,0.22760000000000002,0.30569999999999997,0.28500000000000003,0.2629
3,30,0.2568,0.175,0.25680000000000003,0.4608,0.25370000000000004,0.7384,0.2964,0.7772,0.2901,0.5128999999999999,0.3096,0.1807,0.2759,0.2263,0.2738,0.3272,0.2377
3,31,0.246,0.1679,0.2516,0.5224,0.26880000000000004,0.7749999999999999,0.2815,0.8135,0.2801,0.4624,0.2959,0.0968,0.3064,0.12079999999999999,0.3083,0.196,0.2743
3,32,0.2722,0.1154,0.2558,0.4561,0.2515,0.6775,0.2782,0.6625000000000001,0.2803,0.4161,0.301,0.09509999999999999,0.27280000000000004,0.20079999999999998,0.2792,0.2133,0.2506
3,33,0.268,0.22349999999999998,0.2527,0.6413,0.2421,0.8525,0.2482,0.9644,0.2384,0.5083,0.2653,0.2515,0.26580000000000004,0.2066,0.27370000000000005,0.28369999999999995,0.2384
3,34,0.2616,0.12880000000000003,0.255,0.38480000000000003,0.2682,1.1137,0.30810000000000004,1.239,0.296,0.9827,0.3187,0.1892,0.2772,0.1364,0.2849,0.24459999999999998,0.24530000000000002
3,35,0.24359999999999998,0.1245,0.2375,0.4333,0.26180000000000003,0.6394,0.30779999999999996,0.6614,0.3084,0.424,0.3359,0.1294,0.3217,0.2114,0.3322,0.2653,0.2585
3,36,0.2592,0.1609,0.27790000000000004,0.6104,0.2684,0.7815000000000001,0.28859999999999997,0.8209,0.2504,0.43170000000000003,0.27690000000000003,0.1389,0.23620000000000002,0.18530000000000002,0.25170000000000003,0.2266,0.2133
3,37,0.25,0.28500000000000003,0.2767,1.0232,0.2653,1.1385,0.26689999999999997,1.1765,0.2632,0.42400000000000004,0.2994,0.1318,0.2831,0.17270000000000002,0.2973,0.2817,0.28359999999999996
3,38,0.2687,0.2486,0.26530000000000004,0.5165,0.2772,0.7147,0.3219,0.8274,0.3119,0.6323,0.31980000000000003,0.3533,0.263,0.2812,0.268,0.30889999999999995,0.24559999999999998
3,39,0.2766,0.27,0.23970000000000002,0.5266,0.2521,0.7426,0.2836,0.7468000000000001,0.2688,0.44020000000000004,0.29610000000000003,0.11040000000000001,0.27680000000000005,0.15389999999999998,0.2813,0.22999999999999998,0.2268
3,40,0.2435,0.1831,0.2464,0.6523,0.2384,0.962,0.2712,1.0341,0.2749,0.5798,0.3161,0.186,0.2865,0.187,0.2759,0.2705,0.23290000000000002
3,41,0.2729,0.4491,0.30119999999999997,0.8473,0.26399999999999996,1.0279,0.2828,0.9403,0.28090000000000004,0.4934,0.3073,0.2184,0.28959999999999997,0.197,0.2841,0.2921,0.2809
3,42,0.2729,0.20129999999999998,0.2597,0.4278,0.27449999999999997,0.6445000000000001,0.30279999999999996,0.6868,0.29460000000000003,0.4399,0.3181,0.0978,0.2846,0.1236,0.2899,0.196,0.239
3,43,0.255,0.20479999999999998,0.2627,0.5066999999999999,0.2862,0.7149000000000001,0.3242,0.7413000000000001,0.3036,0.4656,0.30820000000000003,0.13829999999999998,0.2774,0.1465,0.28659999999999997,0.2234,0.2295
3,44,0.2617,0.1929,0.2559,0.4756,0.273,0.7000000000000001,0.3013,0.7443000000000001,0.29910000000000003,0.4565,0.3073,0.1318,0.28380000000000005,0.1613,0.2836,0.2516,0.25060000000000004
3,45,0.2697,0.2749,0.2631,0.6402,0.2724,0.8109999999999999,0.31529999999999997,0.8195,0.3388,0.4721,0.3432,0.20450000000000002,0.31410000000000005,0.2369,0.2846,0.29790000000000005,0.2646
3,46,0.2646,0.3452,0.26320000000000005,0.7054,0.2534,0.805,0.2724,0.7736,0.2851,0.38849999999999996,0.306,0.09299999999999997,0.2915,0.1357,0.2881,0.20929999999999999,0.2788
3,47,0.26639999999999997,0.1562,0.2526,0.38270000000000004,0.2703,0.591,0.31120000000000003,0.6469,0.3054,0.45230000000000004,0.3143,0.1424,0.2755,0.1559,0.2703,0.22110000000000002,0.2273
3,48,0.2548,0.176,0.24980000000000002,0.4141,0.2622,0.7169,0.3137,0.7813,0.3189,0.6124999999999999,0.348,0.2717,0.3062,0.2522,0.3068,0.28600000000000003,0.2595
3,49,0.2861,0.2454,0.2872,0.627,0.2975,0.8023,0.3036,0.8186,0.3036,0.4369,0.3266,0.1215,0.2928,0.1431,0.2841,0.2337,0.2511
3,50,0.2656,0.1665,0.2596,0.4336,0.2593,0.7010000000000001,0.29179999999999995,0.7408,0.2846,0.5084,0.3132,0.1486,0.2892,0.1573,0.2943,0.2094,0.2599
4,1,0.263,0.11829999999999999,0.21550000000000002,0.4466,0.2279,0.6966000000000001,0.2572,0.7591,0.2683,0.40670000000000006,0.2797,0.13549999999999998,0.26890000000000003,0.1444,0.27680000000000005,0.2236,0.24
4,2,0.2475,0.1641,0.2211,0.42360000000000003,0.238,0.6836,0.2687,0.7777999999999999,0.2767,0.5098,0.2952,0.1949,0.2783,0.1498,0.2756,0.22060000000000002,0.2292
4,3,0.2661,0.15639999999999998,0.2595,0.4183,0.25020000000000003,0.6804,0.2888,0.6812,0.2791,0.39680000000000004,0.2921,0.08349999999999999,0.263,0.1094,0.25529999999999997,0.2034,0.2318
4,4,0.2658,0.15280000000000002,0.2389,0.49960000000000004,0.2304,0.7532000000000001,0.2595,0.7287,0.2577,0.4148,0.2857,0.0733,0.2714,0.13419999999999999,0.264,0.19049999999999997,0.22260000000000002
4,5,0.24580000000000002,0.122,0.2252,0.4329,0.2268,0.7116,0.2788,0.7886,0.28669999999999995,0.49079999999999996,0.306,0.1392,0.29300000000000004,0.12969999999999998,0.28350000000000003,0.2131,0.246
4,6,0.258,0.1127,0.24000000000000002,0.4397,0.23870000000000002,0.668,0.2643,0.6664000000000001,0.25270000000000004,0.3705,0.2894,0.026300000000000004,0.27349999999999997,0.11789999999999999,0.2981,0.2103,0.2558
4,7,0.2569,0.1439,0.2353,0.4202,0.2392,0.7079,0.28590000000000004,0.772,0.2901,0.5183,0.293,0.139,0.2825,0.18780000000000002,0.30410000000000004,0.2641,0.2801
4,8,0.27040000000000003,0.1818,0.2501,0.593,0.2667,1.0343,0.2849,1.1035,0.3052,0.6787000000000001,0.2884,0.1394,0.26549999999999996,0.1544,0.25730000000000003,0.26980000000000004,0.268
4,9,0.26180000000000003,0.0863,0.23909999999999998,0.295,0.2589,0.5582,0.2592,0.5978,0.278,0.4394,0.32999999999999996,0.1596,0.3675,0.2363,0.37429999999999997,0.2867,0.3004
4,10,0.2504,0.1341,0.2613,0.4891,0.254,0.6897,0.26990000000000003,0.7505999999999999,0.2601,0.4245,0.2793,0.1693,0.2669,0.16660000000000003,0.2777,0.30279999999999996,0.2885
4,11,0.2656,0.12459999999999999,0.2418,0.6416,0.26,0.8728,0.2862,0.9669999999999999,0.291,0.5008,0.2971,0.17640000000000003,0.28469999999999995,0.135,0.2876,0.17970000000000003,0.2588
4,12,0.24359999999999998,0.1477,0.22429999999999997,0.40159999999999996,0.242,0.7147,0.2766,0.7543,0.297,0.485,0.30119999999999997,0.09780000000000001,0.298,0.17509999999999998,0.3061,0.26749999999999996,0.2732
4,13,0.2383,0.10400000000000001,0.2571,0.4316,0.27749999999999997,0.6659999999999999,0.3068,0.6819999999999999,0.3089,0.4374,0.324,0.0668,0.3412,0.156,0.3428,0.1893,0.30419999999999997
4,14,0.25529999999999997,0.0891,0.2131,0.5909000000000001,0.2104,0.8095,0.2666,0.8272,0.3077,0.4101,0.3125,0.2101,0.2798,0.30979999999999996,0.2513,0.35,0.25020000000000003
4,15,0.2383,0.1182,0.22359999999999997,0.4497,0.2223,0.6548,0.26880000000000004,0.6211,0.3065,0.3644,0.35819999999999996,0.1578,0.3434,0.2728,0.32489999999999997,0.3008,0.2682
4,16,0.25849999999999995,0.12660000000000002,0.2392,0.5291,0.2247,0.6851,0.26739999999999997,0.7034,0.2767,0.3737,0.30469999999999997,0.1641,0.2688,0.2566,0.25079999999999997,0.3163,0.23909999999999998
4,17,0.254,0.1314,0.2476,0.48319999999999996,0.22569999999999998,0.6708999999999999,0.26870000000000005,0.7023,0.273,0.4053,0.3223,0.14529999999999998,0.2978,0.20779999999999998,0.2864,0.2714,0.2376
4,18,0.255,0.1741,0.28300000000000003,0.5315,0.2706,0.6890999999999999,0.2822,0.8117999999999999,0.27449999999999997,0.537,0.3096,0.2528,0.29879999999999995,0.2343,0.283,0.2694,0.2579
4,19,0.26139999999999997,0.1436,0.2563,0.3764,0.2639,0.5917,0.3038,0.5928,0.30910000000000004,0.36829999999999996,0.34909999999999997,0.1059,0.3201,0.1773,0.3125,0.25260000000000005,0.2688
4,20,0.26890000000000003,0.1709,0.2571,0.517,0.2511,0.6999,0.2949,0.7123,0.29510000000000003,0.3479,0.3141,0.10030000000000001,0.2889,0.1386,0.2831,0.2255,0.2672
4,21,0.24289999999999998,0.0889,0.24919999999999998,0.40750000000000003,0.2492,0.6443000000000001,0.2954,0.7176,0.2886,0.4607,0.3182,0.12070000000000002,0.304,0.1363,0.3166,0.2205,0.2651
4,22,0.2716,0.12110000000000001,0.2809,0.5151,0.2613,0.6485,0.2838,0.7263999999999999,0.27190000000000003,0.3716,0.2954,0.14509999999999998,0.2761,0.1471,0.2655,0.2237,0.23970000000000002
4,23,0.27280000000000004,0.1026,0.2503,0.3879,0.28800000000000003,0.7546999999999999,0.3302,0.8447,0.3342,0.6155,0.33190000000000003,0.18239999999999998,0.31110000000000004,0.1536,0.2879,0.2252,0.239
4,24,0.2516,0.08180000000000001,0.2308,0.3038,0.2395,0.49550000000000005,0.2717,0.5417,0.2743,0.389,0.2783,0.0822,0.2767,0.12460000000000002,0.2622,0.1532,0.22290000000000001
4,25,0.23290000000000002,0.09069999999999999,0.24,0.3452,0.2336,0.5936,0.2714,0.6229,0.2693,0.4576,0.2923,0.191,0.2788,0.2788,0.29069999999999996,0.3419,0.23979999999999999
4,26,0.2181,0.0765,0.2223,0.44539999999999996,0.2336,0.6305,0.2777,0.682,0.2666,0.35569999999999996,0.2962,0.0854,0.2761,0.1714,0.2883,0.2586,0.2495
4,27,0.2144,0.12029999999999999,0.2168,0.4001,0.21650000000000003,0.5736,0.25770000000000004,0.5810000000000001,0.2548,0.3441,0.2878,0.0635,0.279,0.5221,0.327,0.6598999999999999,0.3186
4,28,0.276,0.06790000000000002,0.2731,0.48230000000000006,0.23640000000000003,0.7016,0.2746,0.8036000000000001,0.26770000000000005,0.4575,0.3136,0.1483,0.2994,0.1738,0.307,0.2536,0.2577
4,29,0.2616,0.2085,0.24389999999999998,0.5339,0.2381,0.7147,0.27290000000000003,0.6981,0.2753,0.3235,0.2999,0.05659999999999999,0.2895,0.1251,0.313,0.2228,0.2765
4,30,0.259,0.07279999999999999,0.2497,0.5487,0.24100000000000002,0.7615000000000001,0.3012,0.7870999999999999,0.29860000000000003,0.34969999999999996,0.3503,0.092,0.3136,0.1864,0.31520000000000004,0.27799999999999997,0.2643
4,31,0.2828,0.09310000000000002,0.2822,0.5057,0.2682,0.6939,0.3007,0.7226,0.286,0.38280000000000003,0.32,0.1134,0.3081,0.18380000000000002,0.3207,0.24880000000000002,0.28559999999999997
4,32,0.275,0.05310000000000001,0.2669,0.4103,0.2529,0.6004,0.2882,0.6314,0.26990000000000003,0.36000000000000004,0.3039,0.0971,0.292,0.17830000000000001,0.301,0.24430000000000002,0.2551
4,33,0.292,0.09709999999999999,0.3183,0.6038,0.2383,0.8306,0.2743,0.8620000000000001,0.259,0.36019999999999996,0.2986,0.081,0.28,0.1432,0.308,0.24559999999999998,0.2888
4,34,0.2814,0.1183,0.27640000000000003,0.3445,0.2841,0.5493,0.3065,0.6104999999999999,0.2943,0.41250000000000003,0.2985,0.156,0.2858,0.176,0.28,0.256,0.2317
4,35,0.212,0.1361,0.24789999999999998,0.3328,0.2526,0.4981,0.3099,0.5213,0.31779999999999997,0.3187,0.3363,0.0817,0.3126,0.1471,0.3094,0.238,0.2542
4,36,0.2502,0.1354,0.2526,0.3568,0.2434,0.6005,0.2741,0.6397999999999999,0.25560000000000005,0.4636,0.2762,0.15370000000000003,0.26580000000000004,0.1977,0.27190000000000003,0.2714,0.22039999999999998
4,37,0.2918,0.14830000000000002,0.2889,0.28059999999999996,0.29810000000000003,0.5292,0.3401,0.5418999999999999,0.315,0.4496,0.3234,0.1456,0.2832,0.187,0.2914,0.20190000000000002,0.2621
4,38,0.25470000000000004,0.1507,0.24680000000000002,0.4181,0.241,0.6399,0.2708,0.6035,0.2721,0.35030000000000006,0.2983,0.0308,0.2918,0.11599999999999999,0.2818,0.19039999999999999,0.2525
4,39,0.2692,0.1288,0.2502,0.44889999999999997,0.2384,0.7355,0.2923,0.7424,0.2844,0.44959999999999994,0.2934,0.09799999999999999,0.2494,0.1426,0.2518,0.2153,0.2533
4,40,0.2994,0.1564,0.28200000000000003,0.4499,0.26849999999999996,0.7036,0.3034,0.6292,0.2891,0.4111,0.3234,0.1234,0.29769999999999996,0.2284,0.2982,0.25959999999999994,0.2789
4,41,0.30610000000000004,0.0838,0.2826,0.2869,0.2746,0.4962,0.32630000000000003,0.4933,0.3076,0.3438,0.32980000000000004,0.11080000000000001,0.2873,0.1947,0.2894,0.248,0.2519
4,42,0.2537,0.21430000000000002,0.245,0.502,0.2273,0.6880999999999999,0.28590000000000004,0.6316,0.27290000000000003,0.30660000000000004,0.3194,0.0442,0.28059999999999996,0.12940000000000002,0.2901,0.1674,0.246
4,43,0.2867,0.0884,0.2616,0.2581,0.2666,0.5339,0.3096,0.616,0.30860000000000004,0.5036999999999999,0.3379,0.1897,0.29359999999999997,0.1748,0.2878,0.2311,0.24480000000000002
4,44,0.2595,0.1551,0.2711,0.2549,0.2693,0.478,0.315,0.4817,0.2965,0.38,0.3226,0.1253,0.2909,0.1929,0.3147,0.27290000000000003,0.2701
4,45,0.2643,0.1315,0.2574,0.2445,0.2669,0.5161,0.3012,1.189,0.2732,1.1289,0.3009,0.7594,0.2769,0.159,0.2822,0.21689999999999998,0.23420000000000002
4,46,0.288,0.137,0.2777,0.35450000000000004,0.2621,0.5979,0.2825,0.5921000000000001,0.2677,0.37979999999999997,0.3004,0.07699999999999999,0.2922,0.1197,0.2925,0.19779999999999998,0.2511
4,47,0.2917,0.08739999999999999,0.27690000000000003,0.2096,0.2698,0.9432,0.3144,1.0524,0.28509999999999996,0.985,0.30670000000000003,0.2029,0.2592,0.1694,0.2671,0.22460000000000002,0.23409999999999997
4,48,0.2838,0.1241,0.2769,0.246,0.2655,0.9956,0.2912,0.9904999999999999,0.27090000000000003,0.9172999999999999,0.3,0.1033,0.2862,0.16899999999999998,0.30469999999999997,0.2097,0.2764
4,49,0.2727,0.1251,0.23810000000000003,0.2373,0.2299,0.7963,0.2664,0.8781,0.2725,0.7884,0.3082,0.1444,0.2723,0.1214,0.2799,0.1714,0.2572
4,50,0.2708,0.13899999999999998,0.2565,0.26949999999999996,0.2584,0.5876,0.32889999999999997,0.6232000000000001,0.31599999999999995,0.5599000000000001,0.3339,0.1896,0.30910000000000004,0.2239,0.3038,0.2913,0.297
5,1,0.2197,0.161,0.20359999999999998,0.416,0.2104,0.6404,0.25529999999999997,0.6698999999999999,0.2429,0.34019999999999995,0.2685,0.1084,0.22069999999999998,0.1377,0.2223,0.2438,0.1764
5,2,0.22859999999999997,0.1472,0.2167,0.34629999999999994,0.2378,0.535,0.2653,0.5598,0.2616,0.3176,0.2907,0.0576,0.2696,0.07050000000000001,0.2686,0.1695,0.1944
5,3,0.21599999999999997,0.14279999999999998,0.217,0.4746,0.1729,1.583,0.2133,1.5711,0.1954,1.2405,0.2675,0.026499999999999996,0.23719999999999997,0.0711,0.2266,0.1427,0.16849999999999998
5,4,0.2102,0.14379999999999998,0.20490000000000003,0.337,0.2033,0.5463,0.2708,0.535,0.2756,0.32030000000000003,0.3,0.0399,0.2613,0.0797,0.2494,0.16849999999999998,0.17300000000000001
5,5,0.2252,0.1278,0.21810000000000002,0.3345,0.22530000000000003,0.5306,0.2733,0.5768,0.2691,0.337,0.3087,0.05270000000000001,0.2768,0.0703,0.2791,0.1617,0.1962
5,6,0.2576,0.1061,0.2386,0.4407,0.22150000000000003,0.6712,0.2582,0.6794000000000001,0.2434,0.3729,0.27059999999999995,0.06689999999999999,0.23299999999999998,0.12279999999999999,0.2269,0.1709,0.1862
5,7,0.2328,0.13720000000000002,0.2218,0.3956,0.2207,0.6202,0.2622,0.6535,0.254,0.37179999999999996,0.2754,0.09700000000000002,0.24469999999999997,0.11960000000000001,0.2463,0.19569999999999999,0.19930000000000003
5,8,0.24050000000000002,0.1517,0.22200000000000003,0.303,0.23260000000000003,0.5316000000000001,0.29700000000000004,0.5049,0.2978,0.3607,0.3221,0.02489999999999999,0.2699,0.0901,0.25539999999999996,0.14129999999999998,0.19199999999999998
5,9,0.2518,0.12990000000000002,0.2112,0.4455,0.1983,0.6625,0.25029999999999997,0.6324,0.2556,0.38130000000000003,0.29259999999999997,0.034100000000000005,0.23349999999999999,0.1573,0.2496,0.19190000000000002,0.2081
5,10,0.23309999999999997,0.1477,0.2233,0.3649,0.23470000000000002,0.6334,0.2632,0.6174,0.26080000000000003,0.40199999999999997,0.2809,0.060399999999999995,0.2931,0.0959,0.3177,0.1136,0.2831
5,11,0.22010000000000002,0.123,0.2159,0.303,0.2133,0.558,0.2526,0.5986,0.24519999999999997,0.439,0.2693,0.08610000000000001,0.2535,0.0943,0.2609,0.1519,0.221
5,12,0.2097,0.2449,0.21230000000000002,0.7859,0.20680000000000004,1.0053,0.273,1.0303,0.3086,0.4409,0.3281,0.1289,0.3075,0.1817,0.27849999999999997,0.2219,0.2693
5,13,0.18009999999999998,0.4262,0.2128,0.4004,0.2294,0.6557,0.2643,0.6564,0.2715,0.4483,0.2695,0.0705,0.241,0.1259,0.2209,0.193,0.1917
5,14,0.21250000000000002,0.09759999999999999,0.20909999999999998,0.20329999999999998,0.2147,0.5374,0.25379999999999997,0.5759,0.2622,0.4994,0.2694,0.06760000000000001,0.2292,0.1183,0.2152,0.211,0.19190000000000002
5,15,0.2202,0.1353,0.212,0.5735,0.21489999999999998,0.804,0.264,0.8206,0.2566,0.3916,0.2815,0.08610000000000001,0.3016,0.14550000000000002,0.308,0.1772,0.2725
5,16,0.21309999999999998,0.0966,0.2427,0.4584,0.22999999999999998,0.6516,0.2665,0.7303,0.24320000000000003,0.4251,0.2717,0.1152,0.2574,0.127,0.2741,0.1588,0.24430000000000002
5,17,0.2297,0.1003,0.2173,0.2676,0.2279,0.7874000000000001,0.2671,0.7948,0.2726,0.6476999999999999,0.2874,0.0442,0.2641,0.1226,0.2596,0.2121,0.21939999999999998
5,18,0.29769999999999996,0.1591,0.27949999999999997,0.5634,0.2566,0.8152,0.2789,0.7696000000000001,0.26149999999999995,0.4011,0.2514,0.0836,0.23570000000000002,0.1756,0.2347,0.1904,0.2353
5,19,0.23450000000000001,0.046,0.2527,0.45489999999999997,0.2258,0.7051000000000001,0.2792,0.8229,0.2449,0.5092,0.2689,0.19569999999999999,0.2271,0.2101,0.22050000000000003,0.2651,0.19669999999999999
5,20,0.2353,0.07429999999999999,0.2475,0.30379999999999996,0.2459,0.6445000000000001,0.2894,0.7047,0.2864,0.5813,0.3137,0.053099999999999994,0.2728,0.6794,0.3024,0.7121,0.2479
5,21,0.2144,0.1103,0.2102,0.508,0.19779999999999998,0.7171,0.2524,0.7521999999999999,0.27590000000000003,0.4145,0.31729999999999997,0.1714,0.29009999999999997,0.22999999999999998,0.2811,0.27649999999999997,0.2294
5,22,0.24530000000000002,0.0763,0.21380000000000002,0.21139999999999998,0.242,0.4498,0.2933,0.5683,0.32789999999999997,0.5956,0.33340000000000003,0.3374,0.2927,0.3168,0.2671,0.2488,0.2368
5,23,0.2131,0.1214,0.22500000000000003,0.216,0.23450000000000001,0.5055,0.2941,0.5569999999999999,0.2901,0.4792,0.3033,0.11630000000000001,0.2687,0.14679999999999999,0.25339999999999996,0.23399999999999999,0.2222
5,24,0.203,0.1269,0.216,0.21039999999999998,0.22950000000000004,0.7419,0.2823,0.7219,0.3028,0.6344,0.3083,0.017100000000000004,0.28800000000000003,0.12259999999999999,0.2701,0.2905,0.2894
5,25,0.21889999999999998,0.1926,0.221,0.4389,0.2223,0.6725000000000001,0.2712,0.6305000000000001,0.2804,0.40790000000000004,0.2952,0.04180000000000002,0.27770000000000006,0.5371,0.2803,0.5736,0.26130000000000003
5,26,0.24730000000000002,0.0765,0.24130000000000001,0.3908,0.2471,0.6286,0.2854,0.6869,0.2645,0.44189999999999996,0.2869,0.248,0.261,0.3332,0.26580000000000004,0.8444,0.264
5,27,0.2057,0.1553,0.1999,0.3762,0.2136,0.6179,0.2569,0.5846,0.2743,0.3836,0.3058,0.0835,0.2855,0.1721,0.2715,0.2152,0.20500000000000002
5,28,0.1975,0.12040000000000001,0.20040000000000002,0.2289,0.21860000000000002,0.7742,0.2599,0.7942,0.2786,0.7061999999999999,0.30000000000000004,0.16749999999999998,0.2733,0.26249999999999996,0.2546,0.3177,0.23340000000000002
5,29,0.23520000000000002,0.1024,0.2241,0.3595,0.2486,0.5588,0.26289999999999997,0.5675,0.2537,0.3823,0.2556,0.1896,0.2363,0.2946,0.2357,0.2881,0.2183
5,30,0.2091,0.5166,0.2241,0.8621,0.2222,1.2438,0.27190000000000003,0.8783000000000001,0.249,0.48019999999999996,0.29810000000000003,0.05210000000000001,0.2545,0.1265,0.2516,0.22499999999999998,0.20700000000000002
5,31,0.23279999999999998,0.14679999999999999,0.2338,0.3622,0.2304,0.6013,0.2801,0.5564,0.2701,0.35619999999999996,0.2923,0.06,0.2609,0.15289999999999998,0.25460000000000005,0.1893,0.2155
5,32,0.24070000000000003,0.1138,0.22469999999999998,0.5709,0.2313,0.7615000000000001,0.2647,0.7368,0.25870000000000004,0.3524,0.2866,0.113,0.2469,0.2601,0.2573,0.2968,0.21860000000000002
5,33,0.2486,0.0591,0.246,0.1859,0.2579,0.45830000000000004,0.3211,0.5734,0.3148,0.46740000000000004,0.33009999999999995,0.1512,0.26749999999999996,0.1654,0.27090000000000003,0.2599,0.2268
5,34,0.2424,0.1652,0.24480000000000002,0.6621,0.26139999999999997,1.0389,0.3322,1.0677,0.3309,0.5409,0.3457,0.152,0.278,0.1747,0.2753,0.39690000000000003,0.2227
5,35,0.2403,0.1633,0.24769999999999998,0.4787,0.23370000000000002,0.7010000000000001,0.2794,0.6656,0.3029,0.3359,0.33899999999999997,0.07730000000000001,0.2996,0.1815,0.26,0.27049999999999996,0.22860000000000003
5,36,0.24209999999999998,0.1032,0.2437,0.44279999999999997,0.22549999999999998,0.6674,0.28300000000000003,0.6994,0.2666,0.41059999999999997,0.30670000000000003,0.1243,0.2513,0.2187,0.2513,0.32910000000000006,0.2334
5,37,0.2572,0.1082,0.24530000000000002,0.4518,0.2503,0.6213,0.3054,0.6464,0.30619999999999997,0.3293,0.3377,0.0732,0.3014,0.1563,0.3022,0.2187,0.2572
5,38,0.2802,0.0759,0.2566,0.2444,0.264,0.4804,0.2991,0.5749,0.2875,0.46859999999999996,0.3274,0.122,0.29710000000000003,0.1257,0.3109,0.2073,0.243
5,39,0.2451,0.1031,0.2348,0.4583,0.25270000000000004,0.6011,0.3133,0.6384,0.322,0.33640000000000003,0.317,0.1124,0.2738,0.18359999999999999,0.2735,0.2222,0.2474
5,40,0.245,0.1407,0.2764,0.293,0.2759,0.5522,0.33899999999999997,0.5284,0.3152,0.39890000000000003,0.3136,0.08560000000000001,0.24630000000000002,0.1772,0.2495,0.2528,0.20120000000000002
5,41,0.2421,0.15439999999999998,0.25529999999999997,0.3901,0.2627,0.5838,0.2923,0.55,0.273,0.31789999999999996,0.29359999999999997,0.043899999999999995,0.2714,0.1199,0.28800000000000003,0.1746,0.2218
5,42,0.2571,0.2612,0.2622,0.31620000000000004,0.2619,0.5617,0.3186,0.4926,0.3085,0.3665,0.331,0.07429999999999999,0.2825,0.1505,0.2802,0.2168,0.23029999999999998
5,43,0.23759999999999998,0.17920000000000003,0.21699999999999997,0.5129,0.21989999999999998,0.6837,0.3031,0.6926,0.2986,0.3348,0.3308,0.04650000000000001,0.2601,0.1386,0.2675,0.17830000000000001,0.23210000000000003
5,44,0.2294,0.0613,0.222,0.4889,0.2257,0.6871,0.2717,0.7323000000000001,0.2758,0.38250000000000006,0.3033,0.032499999999999994,0.2667,0.1315,0.2512,0.1854,0.1997
5,45,0.2385,0.1043,0.25329999999999997,0.2379,0.22820000000000001,0.7992,0.2849,0.797,0.2814,0.7076,0.3286,0.1023,0.2806,0.1997,0.279,0.2296,0.25029999999999997
5,46,0.2264,0.46900000000000003,0.26730000000000004,0.677,0.2354,1.23,0.2814,1.2271,0.282,1.0372,0.3332,0.1564,0.2733,0.1648,0.2622,0.2137,0.2369
